"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"10943","Meisterschule für das Kunsthandwerk, Berlin","","","","0","0","",""
"26984","Bausch & Lomb, USA","American, founded 1853","American","","1853","0","",""
"2915","Max Jiménez","Costa Rican, 1908–1949","Costa Rican","Male","1908","1949","",""
"4326","Kenneth Noland","American, 1924–2010","American","Male","1924","2010","Q527001","500003418.0"
"47214","Lieko Shiga","Japanese, born 1980","Japanese","Female","1980","0","",""
"9436","Officina Alessi, Italy","","","","0","0","",""
"7547","Liam Gillick","British, born 1964","British","Male","1964","0","Q828254","500116137.0"
"35934","bv Koninklijke van Kempen & Begeer, The Netherlands","","","","0","0","",""
"-1","Unknown","","","","0","0","",""
"9600","Tiffany Glass & Decorating Co., New York, NY","","","","0","0","",""
"46836","MSGSSSV (Manteola Sanchez Gomez Santos Solsona Sallaberry Vinson), Buenos Aires","","","","0","0","",""
"9002","Danese S.r.l., Italy","est. 1955","Italian","","1955","0","",""
"9178","Habitat, Inc., New York, NY","","","","0","0","",""
"9286","Anoishi Saw Manufacturing Co., Japan","","","","0","0","",""
"10126","Designum, The Netherlands","","","","0","0","",""
"75675","Georgi Zelondzhev-Shipov","Russian","Russian","Male","0","0","",""
"9407","San Lorenzo SRL","","","","0","0","",""
"131991","theLab-lab for architecture","est. 2011","","","2011","0","",""
"75081","DIAB (Dataindustrier AB), Sweden","est. 1970","","","1970","0","",""
"37967","VEB Ernst-Thälmann-Werke, Suhl, DDR East Germany","","","","0","0","",""
"2386","Oswaldo Guayasamín","Ecuadorian, 1919–1999","Ecuadorian","Male","1919","1999","Q555200","500037784.0"
"36942","Henning Christiansen","Danish, 1932–2008","Danish","Male","1932","2008","",""
"23036","XO, France","","","","0","0","",""
"10662","Royal Crest Venetian Blind Co., Rossford, OH","","","","0","0","",""
"9004","Cassina, S.p.A., Milan","","","","0","0","",""
"3809","L. Marval","French","French","","0","0","",""
"10474","Robeson Cutlery Co., Inc., Perry, NY","","","","0","0","",""
"41156","Augusta von Zitzewitz","German, 1880–1960","German","Female","1880","1960","",""
"9716","Craftsman Workshops, Eastwood, New York","","","","0","0","",""
"5740","Ladislav Sutnar","American, born Bohemia (now Czech Republic). 1897–1976","American","Male","1897","1976","Q6469715","500036768.0"
"46539","The Mathworks","est. 1984","","","1984","0","",""
"28940","De Wisselstroom","The Netherlands","Dutch","","0","0","",""
"24450","Semyon Fridlyand","Russian, 1905–1964","Russian","Male","1905","1964","",""
"9471","Braquette, Inc., New York, NY","","","","0","0","",""
"2948","Donald Judd","American, 1928–1994","American","Male","1928","1994","Q250293","500010358.0"
"32996","NTT DOCOMO, Inc.","Japan, est. 1992","Japanese","","1992","0","",""
"29062","Crye Precision","USA","American","","0","0","",""
"9199","Bang & Olufsen, Struer, Denmark","est. 1925","","","1925","0","",""
"74154","Aluminium Menziken und Gontenschwil A.G., Zürich","","Swiss","","0","0","",""
"1467","Dorothy Dehner","American, 1901–1994","American","Female","1901","1994","Q2164544","500048625.0"
"41882","Randal Kleiser","American, born 1946","American","Male","1946","0","",""
"12660","Il'ia Zdanevich","French, born Russia. 1894–1974","French","Male","1894","1974","",""
"4609","Pablo Picasso","Spanish, 1881–1973","Spanish","Male","1881","1973","Q5593","500009666.0"
"4924","J.J.J. (Jean-Jacques-Joachim) Rigal","French, 1926–1997","French","Male","1926","1997","",""
"3340","Massimo Lagostina","Italian, born 1908","Italian","Male","1908","0","",""
"10115","Emilio Lagostina, S.p.A., Italy","","","","0","0","",""
"34494","Jamie Isenstein","American, born 1975","American","Female","1975","0","",""
"37354","Vipp","Danish, est. 1939","Danish","","1939","0","",""
"36727","Karl Jacob Hirsch","German, 1892–1952","German","Male","1892","1952","",""
"44912","Lee Jaffe","American, born 1950","American","Male","1950","0","",""
"6106","Various Artists","Russian","Russian","","0","0","",""
"29644","Abou Farman","Iranian, born 1966","Iranian","Male","1966","0","",""
"9312","Isabel Scott Fabrics, New York, NY","","","","0","0","",""
"69798","Citroën, France","est. 1919","French","","1919","0","",""
"13470","Ivan Kliun","Russian, 1878–1943","Russian","Male","1878","1943","Q1988310","500001016.0"
"41211","Cesare Cavanna","","","","0","0","",""
"959","Alfred Capel Cure","British, 1826–1896","British","Male","1826","1896","Q4722421","500036697.0"
"10928","L. Hjorth's Terracotta-Fabrik, Ronne, Denmark","","","","0","0","",""
"10813","Andrew Maclaren Ltd., England","","","","0","0","",""
"5518","Skidmore Owings & Merrill","American, founded 1936","American","","1936","0","Q459464","500045910.0"
"8563","Bob Jackson","American, born 1934","American","Male","1934","0","",""
"10042","Tyke Corporation, Chicago, IL","","","","0","0","",""
"9465","Alfi, Wertheim, Germany","","German","","0","0","",""
"68222","Valerie Wagner","","","","0","0","",""
"9779","Kromex Sales Co., Cleveland, OH","","","","0","0","",""
"4942","Diego Rivera","Mexican, 1886–1957","Mexican","Male","1886","1957","Q171128","500025126.0"
"8716","Atelier d'Architecture Christian de Portzamparc, Paris","","","","0","0","",""
"48858","Wilhelm Thiele","Austrian, 1890–1975","Austrian","Male","1890","1975","",""
"31304","Martine Aballea","American, born 1950","","Female","1950","0","",""
"10329","Workshop of Gunta Stölzl, Zürich","","","","0","0","",""
"5636","Mark Steinmetz","American, born 1961","American","Male","1961","0","",""
"1466","Adolf Dehn","American, 1895–1968","American","Male","1895","1968","Q4684075","500009264.0"
"8156","Beat Streuli","Swiss, born 1957","Swiss","Male","1957","0","Q376770","500347126.0"
"10399","Swid Powell, New York","","","","0","0","",""
"11118","Rochelt Design, Ulm, Germany","","","","0","0","",""
"44160","Flora Manteola","Argentine, born 1936","Argentine","Female","1936","0","",""
"9160","Unknown American Manufacturer","","American","","0","0","",""
"4671","Sigmar Polke","German, 1941–2010","German","Male","1941","2010","Q376062","500115233.0"
"3777","Dorothy F. Markle","American","American","Female","0","0","",""
"9202","Iittala Glassworks, Iittala, Finland","","","","0","0","",""
"10804","Sony Corporation, Creative Center","Japan, est. 1961","Japanese","","1961","0","",""
"402","Thomas Bayrle","German, born 1937","German","Male","1937","0","",""
"46089","Judith Steedman","","","","0","0","",""
"44115","Scott Snibbe","American, born 1969","American","Male","1969","0","Q7437280","500290893.0"
"10933","Gits Molding Corp., Chicago, IL","","","","0","0","",""
"10418","FRZ-Metallwarenfabrik, Zuzenhausen, Germany","","","","0","0","",""
"5952","Augustin Tschinkel","Czech, born 1905","Czech","Male","1905","0","",""
"1505","Gérard Deschamps","French, born 1937","French","Male","1937","0","",""
"37785","Venesta, Estonia","","Estonian","","0","0","",""
"42156","Song Tao","Chinese, born 1979","Chinese","","1979","0","",""
"47174","Michael Lavine","","","Male","0","0","",""
"2286","Paul Graham","British, born 1956","British","Male","1956","0","Q522568","500036829.0"
"22780","World Pictures, Copenhagen","","","","0","0","",""
"10594","Diehl Manufacturing Co., Elizabeth, NJ","","","","0","0","",""
"49495","Joshua White","American, born 1942","American","Male","1942","0","",""
"9000","Nuutajärvi Glass Works, Wärtsilä, Finland","est. 1793","Finnish","","1793","0","",""
"8183","Eleanor Antin","American, born 1935","American","Female","1935","0","Q1325708","500061710.0"
"9883","Creative Playthings, Princeton, New Jersey","founded 1949","","","1949","0","",""
"27731","A-net, Inc.","Japan","Japanese","","0","0","",""
"2079","Alexander Gardner","American, born Scotland. 1821–1882","American","Male","1821","1882","Q661176","500115196.0"
"24151","The October Brigade","","","","0","0","",""
"6129","Paolo Venini","Italian, 1895–1959","Italian","Male","1895","1959","Q7132258","500093458.0"
"2939","Raymond Jonson","American, 1891–1982","American","Male","1891","1982","",""
"10968","University of Pennsylvania, USA","","","","0","0","",""
"10789","Simpson Sports, Torrance, CA","","","","0","0","",""
"10353","Oy Airam Ab, Helsinki","","","","0","0","",""
"28081","Dräger Safety AG & Co.","Germany","German","","0","0","",""
"48208","Robert Defrin","American","American","","0","0","",""
"9998","Hospitalsartikler A/S, Solberg, Denmark","","","","0","0","",""
"9923","Markle Featherlite Products Corp., Rochester (later in Oak Park), MI","","","","0","0","",""
"10639","GAF Corporation, New York, NY","","","","0","0","",""
"11179","Makers of Simple Furniture, Ltd., London","","","","0","0","",""
"9688","Jenaer Glaswerk, Schott & Genossen, Jena, Germany","","","","0","0","",""
"858","Adam Bujak","Polish, born 1940","Polish","Male","1940","0","",""
"10667","Industrie Formenti Italia, Milan","","","","0","0","",""
"10391","Carl Zeiss, Inc.","German, founded 1846","German","","1846","0","",""
"2648","David Octavius Hill","British, 1802–1870","British","Male","1802","1870","Q722792","500019476.0"
"36978","Kavalier, Sázava","","","","0","0","",""
"46382","Miguel Ángel Salgado","Mexican","Mexican","Male","0","0","",""
"9512","Superior Toy and Mfg., Co., Chicago, IL","","","","0","0","",""
"10176","The Lancaster Lens Co., Lancaster, OH","","","","0","0","",""
"34027","Guyton\Walker","American","American","Male","0","0","",""
"10014","Mutual Sunset Lamp Mfg. Co., New York, NY","","","","0","0","",""
"27198","Teepack Spezialmaschinen GmbH & Co. KG","German, founded 1948","German","","1948","0","",""
"33006","Vilabo","Portugal","Portuguese","","0","0","",""
"42518","BIG-GAME","est. 2004","","","2004","0","",""
"46151","Felipe Tarsitano","Argentine","Argentine","Male","0","0","",""
"19962","Hans-Ulrich Obrist","Swiss, born 1968","Swiss","Male","1968","0","",""
"9502","Artek-Pascoe, Inc., New York, NY","","","","0","0","",""
"7564","Marc Tsurumaki","American, born 1965","American","Male","1965","0","",""
"1629","Maxime Du Camp","French, 1822–1894","French","Male","1822","1894","Q918268","500021954.0"
"22597","TM, Belgium","","","","0","0","",""
"2372","Rudolf Grossmann","German, 1882–1941","German","Male","1882","1941","Q181956","500018748.0"
"34814","Annabel Jankel","British","British","Female","0","0","",""
"10620","Bernini, Italy","","","","0","0","",""
"9837","Bridges Musical Instruments, Canada","","","","0","0","",""
"10465","Studio Luce, Italy","","","","0","0","",""
"8838","Abalos&Herreros, Madrid","founded 1984","Spanish","","1984","0","",""
"3710","Kazimir Malevich","Russian, born Ukraine. 1878–1935","Russian","Male","1878","1935","Q130777","500004959.0"
"6281","William Wegman","American, born 1943","American","Male","1943","0","Q567366","500118696.0"
"5823","Jerzy Tchorzewski","Polish, 1928–1999","Polish","Male","1928","1999","",""
"2766","Hundertwasser (Friedrich Stowasser)","Austrian, 1928–2000","Austrian","Male","1928","2000","Q151836","500005179.0"
"27958","Prestige Products","USA","American","","0","0","",""
"10386","Hobie Surfboards, Dana Point, CA","","","","0","0","",""
"2429","Hans Haacke","German, born 1936","German","Male","1936","0","Q657647","500047257.0"
"42746","Melo","","","","0","0","",""
"5537","Sergei Soudeikine","Russian, 1882–1946","Russian","Male","1882","1946","Q2506375","500027856.0"
"35129","Bialetti Industrie Sp.A., Italy","est. 1919","","","1919","0","",""
"49530","Alberto Greco","Argentine, 1931–1965","Argentine","Male","1931","1965","",""
"9589","Tsuguo Co., Ltd., Yamanashi, Japan","","","","0","0","",""
"10161","N.S. Gustin Co., New York","","","","0","0","",""
"28527","Bezalel Labs Research & Development, Bezalel Academy of Art and Design","Israel, est. 1906","Israeli","","1906","0","",""
"10842","Mastermotive, Inc., Savage, MN","","","","0","0","",""
"75709","Bauhaus Sculpture Workshop","Weimar, Germany","","","0","0","",""
"10401","Kundalini srl. - Corpi di Illuminazione, Milan","","","","0","0","",""
"9782","ETAC, Sweden","","","","0","0","",""
"10258","Mitsubishi Electric Corp., Tokyo","","","","0","0","",""
"9911","Dresdner Werkstätten für Handwerkskunst, Dresden","","","","0","0","",""
"9281","Poggi, Italy","","","","0","0","",""
"7805","Douglas Gordon","Scottish, born 1966","Scottish","Male","1966","0","Q1252327","500115974.0"
"10440","Van Keppel-Green, USA","","","","0","0","",""
"34784","Trisha Brown","American, 1936–2017","American","Female","1936","2017","Q460833","500066485.0"
"9284","Laverne Originals, New York, NY","","","","0","0","",""
"63418","Porsche AG, Stuttgart, Germany","est. 1931","German","","1931","0","",""
"12382","Liz Larner","American, born 1960","American","Female","1960","0","Q16193702",""
"11041","August Sommer Co., Wurttemburg, Germany","","","","0","0","",""
"37950","H. Fuld & Co. Telefon und Telegraphenwerke AG, Frankfurt","","","","0","0","",""
"10952","Metropolitan Wire Goods Corp, Brooklyn, NY","","","","0","0","",""
"2678","David Hockney","British, born 1937","British","Male","1937","0","Q159907","500017273.0"
"10817","Klem Systems, Vienna","","","","0","0","",""
"10009","New City Editions, Venice, CA","","","","0","0","",""
"10210","Lecson Audio Limited, Cambridge, England","British","British","","0","0","",""
"1492","Maurice Denis","French, 1870–1943","French","Male","1870","1943","Q440369","500032673.0"
"4070","Frank Moore","American, 1953–2002","American","Male","1953","2002","",""
"24458","Reinhard & Hofmeister","American","American","","0","0","",""
"5627","Saul Steinberg","American, born Romania. 1914–1999","American","Male","1914","1999","Q432856","500005873.0"
"2877","Bernhard Jaeger","German","German","Male","0","0","",""
"46709","Grupo Sordo Madaleno","","","","0","0","",""
"36651","BBB Bonacina","","","","0","0","",""
"28988","Marbek","UK","British","","0","0","",""
"10260","FM Design","","","","0","0","",""
"26101","Freitag, Zurich, Switzerland","Zurich, Switzerland","Swiss","","0","0","",""
"46152","Ignacio Petchersky","Argentine","Argentine","Male","0","0","",""
"1055","Marc Chagall","French, born Belarus. 1887–1985","French","Male","1887","1985","Q93284","500115354.0"
"48793","David Whitehead Ltd., U.K.","est. 1815","British","","1815","0","",""
"42469","Abby Leigh","American, born 1948","American","Female","1948","0","",""
"10419","Edra Mazzei, Pisa, Italy","","","Female","0","0","",""
"69618","Jerry Lewis","American, 1926–2017","American","Male","1926","2017","",""
"9698","Whitefriars Glassworks, England","","","","0","0","",""
"2730","Nathan George Horwitt","American, 1898–1990","American","Male","1898","1990","Q6969072",""
"4126","Robert Motherwell","American, 1915–1991","American","Male","1915","1991","Q165275","500016415.0"
"13206","Graeme Murray","","","","0","0","",""
"4930","Terry Riley","American, born 1935","American","Male","1935","0","",""
"32908","Eduardo Stupía","Argentine, born 1951","Argentine","Male","1951","0","",""
"2558","Stanley William Hayter","British, 1901–1988","British","Male","1901","1988","Q641304","500010689.0"
"10420","LEGO Group, Billund, Denmark","","","","0","0","",""
"4560","Achille Perilli","Italian, born 1927","Italian","Male","1927","0","",""
"3514","Les Levine","American, born in Ireland 1935","American","Male","1935","0","Q18023286","500110692.0"
"9953","American Steel & Wire Co., Worcester, MA","American, established 1898","American","","1898","0","",""
"8532","Fehim Demir/Agence France-Presse","Bosnian, born 1959","Bosnian","Male","1959","0","",""
"10030","Antiference Ltd., Aylesbury, England","","","","0","0","",""
"38708","Grace Jones","American, born Jamaica, 1948","American","Female","1948","0","Q450429",""
"10278","Casio Computer Co., Ltd., Tokyo","","","","0","0","",""
"3150","Stuart Klipper","American, born 1941","American","Male","1941","0","Q7626729","500105669.0"
"6077","Kees van Dongen","French, 1877–1968","French","Male","1877","1968","Q170345","500005833.0"
"10515","Hammy Oy, Helsinki","","","","0","0","",""
"1642","John Duff","American, born 1943","American","Male","1943","0","Q20706241","500093894.0"
"10325","George H. Hake Corp.","","","","0","0","",""
"22527","L.M. Ericsson, Stockholm","","","","0","0","",""
"27060","Ziploc, USA","","","","0","0","",""
"46526","Dentaku Ltd.","","","","0","0","",""
"27787","Fiona Raby","British, born 1963","British","Female","1963","0","",""
"10935","Sonic Sports, Inc., Los Angeles, CA","","","","0","0","",""
"9460","Unknown Czechoslovakian Manufacturer","","Czechoslovakian","","0","0","",""
"9932","Deutsche Werkstaetten GmbH, Hellerau, Germany","","","","0","0","",""
"9885","Kurt Versen Co., Englewood, NJ","","","","0","0","",""
"43525","Vibram S.p.A., Albizzate, Italy","est. 1937","","","1937","0","",""
"37289","Barbara Moore","","","","0","0","",""
"8228","Alessandro Poli","Italian","Italian","Male","0","0","",""
"49544","Lobmeyr, Kamenický Šenov, Czechoslovakia","","","","0","0","",""
"48842","Marguerita Mergentime","American, 1894–1941","American","Female","1894","1941","Q28595217",""
"23390","Unknown Artist","Nationality unknown","Nationality unknown","","0","0","",""
"48274","Silk and Textile Printers Ltd","Australian, founded 1939","Australian","","1939","0","",""
"32434","Raoul Walsh","American, 1887–1980","American","Male","1887","1980","",""
"42747","Pablo Monterrey","","","","0","0","",""
"9556","France Fluocaril","","","","0","0","",""
"9143","Gufram S.R.L., Italy","","","","0","0","",""
"9875","Bang & Olufsen of America, Mount Prospect, IL","","","","0","0","",""
"833","Günter Brus","Austrian, born 1938","Austrian","Male","1938","0","Q677218","500098254.0"
"9772","Fabry Associates, Inc., New York, NY","","","","0","0","",""
"27736","Startloop AS","Norway","Norwegian","","0","0","",""
"37005","Larry Miller","American, born 1944","American","Male","1944","0","",""
"9846","Swedese Mobler AB, Sweden","","","","0","0","",""
"9194","Herman Miller Furniture Co., Zeeland, MI","","","","0","0","","500292796.0"
"10166","Cesar Color, Inc., USA","","","","0","0","",""
"9403","Fasem International srl, Vicopisano, Italy","established 1976","","","1976","0","",""
"9400","Easy Edges Inc.","","","","0","0","",""
"26867","Paul Chan","American, born Hong Kong 1973","Chinese","Male","1973","0","",""
"9230","Revere Copper and Brass, Inc., Rome, NY","est. 1929","American","","1929","0","Q7318097","500335343.0"
"34901","Rocky Morton","British, born 1955","British","Male","1955","0","",""
"29705","Mansilla+Tuñón, Arquitectos, Madrid","founded 1992","","","1992","0","",""
"3752","Jean Marchand","French, 1883–1940","French","Male","1883","1940","",""
"46000","Touch Press, London","est. 2010","","","2010","0","",""
"2934","Joe Jones","American, 1934–1993","American","Male","1934","1993","Q15452777","500194066.0"
"24893","Volkswagenwerk AG, Wolfsburg, West Germany","","","","0","0","",""
"75011","Nelly Richard","Chilean, born in France in 1948","Chilean","Female","1948","0","",""
"3740","Paul (Pavel Mansurov) Mansouroff","Russian, 1896–1984","Russian","Male","1896","1984","",""
"67451","Xiao Yu","Chinese, born 1965","Chinese","Male","1965","0","",""
"48201","Paul Gredinger","Swiss, 1927–2013","Swiss","","1927","2013","",""
"9255","Staatliche Porzellan-Manufaktur, Berlin (now Konigliche Porzellan-Manufaktur)","","","","0","0","",""
"1777","Walker Evans","American, 1903–1975","American","Male","1903","1975","Q363308","500012076.0"
"12432","Vasilii Kamenskii","Russian, 1864–1961","Russian","Male","1864","1961","",""
"23430","Laguiole","","","","0","0","",""
"5065","Pierre Roy","French, 1880–1950","French","Male","1880","1950","Q1347013","500007189.0"
"45587","K. Thomsen, Copenhagen","","","","0","0","",""
"67386","Tecnica Group S.p.A.","","Italian","","0","0","",""
"10250","Panasonic Company, Secaucus, NJ","","","","0","0","",""
"3136","William Klein","American, born 1928","American","Male","1928","0","Q723892","500022474.0"
"10291","Peter Danko and Associates Inc., Clinton, MD","","","","0","0","",""
"27671","Clear Blue Hawaii, Honolulu","","","","0","0","",""
"10406","Boda Nova, Sweden","est. 1970","","","1970","0","",""
"24150","Sarra Lebedeva","","","Female","0","0","",""
"26276","W. H. Gispen & Company, Denmark","est. 1916","Dutch","","1916","0","",""
"28110","Porzellan-Manufaktur Nymphenburg, Germany","","German","","0","0","",""
"21255","Fabric Frontline, Zürich","","","","0","0","",""
"10119","Rheemax, Inc., USA","","","","0","0","",""
"6556","Eva Zeisel","American, born Hungary. 1906–2011","American","Female","1906","2011","Q216141","500092239.0"
"1652","Carroll Dunham","American, born 1949","American","Male","1949","0","Q1045182","500110733.0"
"11154","Vitreria Vistosi, Murano, Italy","","","","0","0","",""
"11108","Welch Allyn Inc., Skaneateles Falls, NY","","","","0","0","",""
"9865","SIGG, Switzerland","","","","0","0","",""
"1052","César (César Baldaccini)","French, 1921–1998","French","Male","1921","1998","Q445065","500024535.0"
"17816","Richard Benson","American, 1943–2017","American","Male","1943","2017","Q7324110","500124345.0"
"9022","Stirex Innovation AB, Spanga, Sweden","","","","0","0","",""
"10372","Paulson Manufacturing Corp., Fallbrook, CA","","","","0","0","",""
"10164","Josiah Wedgwood & Sons Ltd., Stoke-on-Trent, England","","","","0","0","",""
"9341","The Knoll Group, New York, NY","","","","0","0","",""
"10840","Baccarat, France","","","","0","0","",""
"68307","William Farley","","","","0","0","",""
"70022","Matt Rogalsky","Canadian, born 1966","Canadian","Male","1966","0","",""
"20811","Congo (a Chimpanzee)","Nationality unknown, 1954–1965","Nationality unknown","","1954","1965","",""
"27457","GUBI, Copenhagen, Denmark","founded 1976","","","1976","0","",""
"6115","Ben Vautier","French, born Italy. 1935","French","Male","1935","0","Q604546","500011704.0"
"9726","Robert Barber, Inc., New York, NY","","","","0","0","",""
"22522","Veglia Borletti, Milan","","","","0","0","",""
"22575","Société Bic, France","","","","0","0","",""
"6168","Lauretta Vinciarelli","Italian, 1943–2012","Italian","Female","1943","2012","",""
"26997","Wham-O, Inc., USA","","","","0","0","",""
"46582","Julia Murdoch","British","British","Female","0","0","",""
"32706","KPN","","","","0","0","",""
"4284","Arnold Newman","American, 1918–2006","American","Male","1918","2006","Q695853","500025420.0"
"6269","Robert Watts","American, 1923–1988","American","Male","1923","1988","Q2159143","500047426.0"
"11066","Sabattini Argenteria S.p.A., Como, Italy","","","","0","0","",""
"23528","Lado Gudiashvili","Georgian, 1896–1980","Georgian","Male","1896","1980","Q1694168","500005759.0"
"5193","Emilio Scanavino","Italian, 1922–1986","Italian","Male","1922","1986","",""
"1298","Ralston Crawford","American, born Canada. 1906–1978","American","Male","1906","1978","Q3929822","500029588.0"
"31033","Markus Schinwald","Austrian, born 1973","Austrian","Male","1973","0","",""
"38215","Bjarke Ingels","Danish, born 1974","Danish","Male","1974","0","",""
"3148","Franz Kline","American, 1910–1962","American","Male","1910","1962","Q374492","500007696.0"
"9310","Metallwerkstätte, Staatliches Bauhaus, Germany","","","","0","0","",""
"5726","Donald Sultan","American, born 1951","American","Male","1951","0","Q5295201","500017683.0"
"10705","Shinseo Kogyo Co., Tokyo","","","","0","0","",""
"3697","Aristide Maillol","French, 1861–1944","French","Male","1861","1944","Q153920","500001596.0"
"9257","Gerhardi & Co., Ludenscheid, Germany","","","","0","0","",""
"35969","Barkow Leibinger Architects","est. 1993","","","1993","0","",""
"75017","Myrbor","French and Algerian, 1922–1936","French","","1922","1936","",""
"10489","Metalcraft Studio, Konrad König, Munich","","","","0","0","",""
"46097","Sarah Stocker","American, born 1965","American","Female","1965","0","",""
"1724","Peter Henry Emerson","British, born Cuba. 1856–1936","British","Male","1856","1936","Q515839","500118277.0"
"37558","Nordiska Kompaniet Textilkammare, Stockholm","","","","0","0","",""
"27983","West 8 Urban Design & Landscape Architecture BV","Rotterdam, The Netherlands, founded 1987","Dutch","","1987","0","",""
"29632","Brandir International, Inc., New York","founded 1979","","","1979","0","",""
"39059","Top-System Burkhard Lübke","","","","0","0","",""
"9311","Svenska Artek, Hedemora, Sweden","","","","0","0","",""
"24600","Willi Ruge","German, 1882–1961","German","Male","1882","1961","",""
"3759","André Mare","French, 1885–1932","French","Male","1885","1932","",""
"43709","Lizzie Fitch","American, born 1981","American","Female","1981","0","",""
"28915","Setco, Inc., a division of Kerr Group, Inc.","USA","American","","0","0","",""
"69693","Design Earth","est. 2010","","","2010","0","",""
"22542","Mathieu","","","","0","0","",""
"9739","Langbein, Giftwares Div., Brooklyn, NY","","","","0","0","",""
"10672","Bell Helmets, Inc., Norwalk, CA","","","","0","0","",""
"399","Herbert Bayer","American, born Austria. 1900–1985","American","Male","1900","1985","Q213637","500009369.0"
"9461","Heller, New York, NY","","","","0","0","",""
"10066","Allan Adler Handwrought Silver, Hollywood, CA","","American","","0","0","",""
"5623","Edward Steichen","American, born Luxembourg. 1879–1973","American","Male","1879","1973","Q313899","500000431.0"
"10538","Gerard van de Groenekan","Dutch, 1904–1971","Dutch","Male","1904","1971","",""
"10632","Gruppo Industriale Busnelli S.p.A., Milan","","","","0","0","",""
"47913","Electroninks","","","","0","0","",""
"1827","Friedrich Feigl","Czech,1884–1965","Czech","Male","1884","1965","",""
"66","Robert Adams","American, born 1937","American","Male","1937","0","Q1392710","500037036.0"
"6905","Damien Hirst","British, born 1965","British","Male","1965","0","Q294326","500057379.0"
"3564","Peter Lipman-Wulf","American, born 1905","American","Male","1905","0","",""
"9128","Heath Ceramics, Sausalito, CA","est. 1946","","","1946","0","",""
"7644","Elaine Lustig Cohen","American, 1927–2016","American","Female","1927","2016","",""
"10876","Tavaro S.A., Geneva","","","","0","0","",""
"3296","Yasuo Kuniyoshi","American, 1889–1953","American","Male","1889","1953","Q3571991","500023210.0"
"4469","Nam June Paik","American, born Korea. 1932–2006","American","Male","1932","2006","Q158056","500118744.0"
"10078","Elkington & Co., England","","","","0","0","",""
"9754","Wärtsilä-Koncernen AB, Notsjö Glasbruk, Finland","","","","0","0","",""
"1959","Gabriel Fournier","French, 1893–1963","French","Male","1893","1963","",""
"46477","Pet Shop Boys","British, founded 1981","British","","1981","0","",""
"540","Joseph Beuys","German, 1921–1986","German","Male","1921","1986","Q153965","500024607.0"
"4739","Stephen Prina","American, born 1954","American","Male","1954","0","Q1682539","500073908.0"
"10551","F. M. Matsson, Sweden","","","","0","0","",""
"41829","Ben Kinmont","American, born 1963","American","Male","1963","0","",""
"10507","Transcriptors, Ltd., New York","","","","0","0","",""
"23026","Glasatelier Steinschoenau, Austria","Austrian","Austrian","","0","0","",""
"9279","Glass Com Production, Kimura Glass Co. Ltd.,Tokyo","","","","0","0","",""
"26884","Hong Hao","Chinese, born 1965","Chinese","Male","1965","0","",""
"23057","Nottingham Rehab Ltd., England","","","","0","0","",""
"28822","Peter Stauss","German, born 1966","German","Male","1966","0","",""
"9466","Tigrett Enterprises, Chicago, IL","","","","0","0","",""
"9316","Baralan International S.p.a. Containers for the Cosmetic Industry","","","","0","0","",""
"38469","Lerival, New York","est. 2008","","","2008","0","",""
"46149","Carlos Sallaberry","Argentine","Argentine","Male","0","0","",""
"9595","Seiren Co., Ltd., Fukui, Japan","","","","0","0","",""
"8043","Ugo Rondinone","Swiss, born 1964","Swiss","Male","1964","0","Q599273","500123760.0"
"26194","Bauhaus Furniture Workshop, Dessau, Germany","","","","0","0","",""
"229","Eugène Atget","French, 1857–1927","French","Male","1857","1927","Q322030","500008199.0"
"43511","Tom Shortlidge","American, born 1943","American","Male","1943","0","",""
"24149","Izoram","","","","0","0","",""
"608","Barbara Bloom","American, born 1951","American","Female","1951","0","Q807360","500057050.0"
"4514","Jules Pascin","American, born Bulgaria. 1885–1930","American","Male","1885","1930","Q469063","500028526.0"
"42754","Alexander Dominguez","","","","0","0","",""
"3369","Lois Lane","American, born 1948","American","Female","1948","0","",""
"42407","Richard Lampert GmbH & Co.KG","","","","0","0","",""
"6624","Fernand Léger","French, 1881–1955","French","Male","1881","1955","Q157183","500027374.0"
"4792","Arnulf Rainer","Austrian, born 1929","Austrian","Male","1929","0","Q563515","500005072.0"
"34743","Jackson Mac Low","American, 1922–2004","American","Male","1922","2004","Q6117237","500331372.0"
"10276","Salviati & C., Venice, Italy","","","","0","0","",""
"689","Richard Bosman","Australian, born India 1944","Australian","Male","1944","0","Q21071066","500010976.0"
"4935","Jozsef Rippl-Rónai","Hungarian","Hungarian","Male","0","0","Q569369","500009950.0"
"38880","PH Stalmobler","Danish","Danish","","0","0","",""
"10351","Wagner Mfg. Co., Sidney, OH","","","","0","0","",""
"10061","Rossi & Arcandi, Vicenza, Italy","","","","0","0","",""
"9762","Lemurian Crafts","","","","0","0","",""
"41034","Royal Ahrend, Amsterdam","est. 1896","","","1896","0","",""
"11010","Unknown Netherlandish Manufacturer","","","","0","0","",""
"49055","Printex","","Finnish","","0","0","",""
"10364","Stockmann-Orno, Finland","","","","0","0","",""
"8680","Architetti Montagni, Berizzi, Butte","Italian, established 1950s","Italian","","1950","0","",""
"3111","Martin Kippenberger","German, 1953–1997","German","Male","1953","1997","Q736247","500069290.0"
"33052","PAX Water Technologies, Inc.","USA","American","","0","0","",""
